filename,xmin,ymin,xmax,ymax,class
./data/images/000000418847.jpg,219,260,304,353,bird
./data/images/000000418847.jpg,326,132,515,254,bird
./data/images/000000418847.jpg,225,199,424,348,bird
./data/images/000000419125.jpg,83,115,370,578,bird
./data/images/000000419309.jpg,161,336,169,349,bird
./data/images/000000419309.jpg,394,288,411,299,bird
./data/images/000000419309.jpg,315,297,321,307,bird
./data/images/000000419309.jpg,530,297,544,306,bird
./data/images/000000419309.jpg,459,278,468,286,bird
./data/images/000000419309.jpg,183,313,196,321,bird
./data/images/000000419309.jpg,339,293,350,301,bird
./data/images/000000419309.jpg,357,296,364,306,bird
./data/images/000000419309.jpg,213,304,228,314,bird
./data/images/000000419309.jpg,148,299,160,310,bird
./data/images/000000419309.jpg,9,304,29,311,bird
./data/images/000000419309.jpg,15,321,26,332,bird
./data/images/000000419309.jpg,130,296,138,305,bird
./data/images/000000419309.jpg,186,323,197,329,bird
./data/images/000000419309.jpg,6,332,27,341,bird
./data/images/000000419309.jpg,3,259,626,413,bird
./data/images/000000419587.jpg,506,309,555,334,bird
./data/images/000000419854.jpg,175,145,241,327,bird
./data/images/000000419854.jpg,382,95,462,241,bird
./data/images/000000419859.jpg,34,375,242,485,bird
./data/images/000000420291.jpg,19,97,198,209,bird
./data/images/000000420515.jpg,435,92,453,109,bird
./data/images/000000420530.jpg,283,118,353,133,bird
./data/images/000000420536.jpg,17,318,271,412,bird
./data/images/000000420536.jpg,53,51,192,208,bird
./data/images/000000420606.jpg,102,258,165,300,bird
./data/images/000000420606.jpg,157,257,228,301,bird
./data/images/000000420606.jpg,395,237,463,289,bird
./data/images/000000420606.jpg,240,249,307,295,bird
./data/images/000000420864.jpg,175,84,392,294,bird
./data/images/000000420929.jpg,85,120,323,210,bird
./data/images/000000420929.jpg,263,239,537,417,bird
./data/images/000000421499.jpg,86,223,93,229,bird
./data/images/000000421499.jpg,50,221,58,227,bird
./data/images/000000421499.jpg,120,76,127,85,bird
./data/images/000000421566.jpg,3,156,52,198,bird
./data/images/000000421596.jpg,146,189,337,463,bird
./data/images/000000421626.jpg,141,103,254,309,bird
./data/images/000000421823.jpg,46,54,94,71,bird
./data/images/000000421823.jpg,334,84,380,110,bird
./data/images/000000421823.jpg,384,116,433,148,bird
./data/images/000000421823.jpg,527,136,574,171,bird
./data/images/000000421823.jpg,577,203,626,236,bird
./data/images/000000421823.jpg,485,135,599,211,bird
./data/images/000000421893.jpg,552,114,556,117,bird
./data/images/000000421893.jpg,325,102,334,103,bird
./data/images/000000422044.jpg,178,67,197,80,bird
./data/images/000000422044.jpg,205,64,218,75,bird
./data/images/000000422044.jpg,191,50,201,71,bird
./data/images/000000422305.jpg,105,176,193,347,bird
./data/images/000000422305.jpg,119,402,194,612,bird
./data/images/000000422508.jpg,394,204,478,300,bird
./data/images/000000422872.jpg,210,204,362,292,bird
./data/images/000000423620.jpg,336,156,406,241,bird
./data/images/000000423620.jpg,351,315,506,431,bird
./data/images/000000423770.jpg,62,295,189,376,bird
./data/images/000000423770.jpg,334,59,358,90,bird
./data/images/000000423830.jpg,380,118,476,194,bird
./data/images/000000423842.jpg,0,293,43,324,bird
./data/images/000000423842.jpg,0,271,52,308,bird
./data/images/000000423975.jpg,241,68,574,383,bird
./data/images/000000423975.jpg,398,127,613,298,bird
./data/images/000000424029.jpg,187,177,335,292,bird
./data/images/000000424219.jpg,86,291,213,412,bird
./data/images/000000424222.jpg,351,120,377,155,bird
./data/images/000000424222.jpg,308,123,367,227,bird
./data/images/000000424263.jpg,357,90,434,157,bird
./data/images/000000424300.jpg,261,69,290,109,bird
./data/images/000000424300.jpg,230,396,254,415,bird
./data/images/000000424300.jpg,168,329,201,361,bird
./data/images/000000424300.jpg,395,259,425,278,bird
./data/images/000000424300.jpg,361,215,391,234,bird
./data/images/000000424300.jpg,323,235,354,260,bird
./data/images/000000424300.jpg,405,224,438,243,bird
./data/images/000000424300.jpg,223,96,254,118,bird
./data/images/000000424300.jpg,220,164,253,189,bird
./data/images/000000424300.jpg,262,195,299,226,bird
./data/images/000000424300.jpg,289,226,326,246,bird
./data/images/000000424300.jpg,471,144,514,183,bird
./data/images/000000424300.jpg,374,98,410,129,bird
./data/images/000000424300.jpg,364,592,413,621,bird
./data/images/000000424300.jpg,1,0,639,570,bird
./data/images/000000424385.jpg,167,326,227,405,bird
./data/images/000000424385.jpg,101,5,157,82,bird
./data/images/000000424385.jpg,185,383,233,456,bird
./data/images/000000424385.jpg,133,308,193,396,bird
./data/images/000000424718.jpg,235,299,245,309,bird
./data/images/000000424718.jpg,278,295,288,302,bird
./data/images/000000424793.jpg,451,149,509,192,bird
./data/images/000000424793.jpg,491,301,504,343,bird
./data/images/000000424793.jpg,464,294,487,326,bird
./data/images/000000424793.jpg,394,166,403,197,bird
./data/images/000000424793.jpg,363,164,371,183,bird
./data/images/000000424793.jpg,333,169,343,190,bird
./data/images/000000424940.jpg,12,313,47,327,bird
./data/images/000000424940.jpg,60,316,124,330,bird
./data/images/000000424940.jpg,266,328,326,362,bird
./data/images/000000424940.jpg,283,337,302,351,bird
./data/images/000000424940.jpg,261,299,289,311,bird
./data/images/000000424940.jpg,443,268,464,285,bird
./data/images/000000424940.jpg,427,279,446,293,bird
./data/images/000000424940.jpg,397,320,412,329,bird
./data/images/000000424940.jpg,501,268,516,283,bird
./data/images/000000424940.jpg,546,248,558,262,bird
./data/images/000000424940.jpg,344,328,371,343,bird
./data/images/000000424940.jpg,466,273,491,295,bird
./data/images/000000424940.jpg,172,299,195,310,bird
./data/images/000000424940.jpg,57,248,629,345,bird
./data/images/000000425077.jpg,599,226,638,301,bird
./data/images/000000425184.jpg,118,119,131,133,bird
./data/images/000000425184.jpg,291,115,297,132,bird
./data/images/000000425184.jpg,448,154,456,170,bird
./data/images/000000425184.jpg,239,120,255,131,bird
./data/images/000000425184.jpg,368,91,381,108,bird
./data/images/000000425184.jpg,100,128,108,134,bird
./data/images/000000425184.jpg,411,170,423,174,bird
./data/images/000000425184.jpg,320,111,332,121,bird
./data/images/000000425608.jpg,342,173,367,191,bird
./data/images/000000425722.jpg,157,177,170,190,bird
./data/images/000000425722.jpg,351,281,357,290,bird
./data/images/000000425722.jpg,495,237,506,248,bird
./data/images/000000425722.jpg,513,217,525,227,bird
./data/images/000000425722.jpg,550,197,564,206,bird
./data/images/000000425722.jpg,590,240,598,244,bird
./data/images/000000425722.jpg,537,211,548,224,bird
./data/images/000000425722.jpg,405,295,409,300,bird
./data/images/000000425722.jpg,347,226,361,236,bird
./data/images/000000425722.jpg,473,268,478,274,bird
./data/images/000000425722.jpg,303,196,312,205,bird
./data/images/000000425722.jpg,232,237,241,243,bird
./data/images/000000425722.jpg,523,215,532,226,bird
./data/images/000000425722.jpg,1,147,639,348,bird
./data/images/000000425988.jpg,265,166,507,339,bird
./data/images/000000425988.jpg,186,95,374,316,bird
./data/images/000000426073.jpg,286,153,477,255,bird
./data/images/000000426073.jpg,126,136,266,301,bird
./data/images/000000426629.jpg,301,243,323,274,bird
./data/images/000000426629.jpg,348,123,371,153,bird
./data/images/000000426629.jpg,259,256,280,294,bird
./data/images/000000426629.jpg,323,185,329,199,bird
./data/images/000000426875.jpg,194,102,356,281,bird
./data/images/000000427165.jpg,501,16,517,45,bird
./data/images/000000427193.jpg,426,45,431,55,bird
./data/images/000000427193.jpg,536,90,542,103,bird
./data/images/000000427252.jpg,206,407,266,468,bird
./data/images/000000427252.jpg,182,418,207,469,bird
./data/images/000000427389.jpg,57,142,243,337,bird
./data/images/000000427491.jpg,271,185,421,318,bird
./data/images/000000427491.jpg,114,62,309,304,bird
./data/images/000000427679.jpg,568,143,585,152,bird
./data/images/000000427679.jpg,618,72,631,79,bird
./data/images/000000427679.jpg,390,75,397,81,bird
./data/images/000000427679.jpg,138,78,146,83,bird
./data/images/000000427679.jpg,96,63,102,69,bird
./data/images/000000427679.jpg,36,67,46,75,bird
./data/images/000000427679.jpg,583,150,597,159,bird
./data/images/000000427679.jpg,158,127,165,134,bird
./data/images/000000427679.jpg,209,63,213,68,bird
./data/images/000000427679.jpg,62,52,75,62,bird
./data/images/000000427714.jpg,42,184,65,202,bird
./data/images/000000427714.jpg,64,179,80,192,bird
./data/images/000000427714.jpg,62,191,77,208,bird
./data/images/000000427714.jpg,0,179,10,192,bird
./data/images/000000427714.jpg,17,181,39,200,bird
./data/images/000000427714.jpg,0,191,7,204,bird
./data/images/000000427868.jpg,145,188,493,402,bird
./data/images/000000427868.jpg,248,191,438,295,bird
./data/images/000000427868.jpg,316,140,586,309,bird
./data/images/000000427868.jpg,413,128,589,278,bird
./data/images/000000427868.jpg,477,103,638,255,bird
./data/images/000000428055.jpg,291,97,331,137,bird
./data/images/000000428391.jpg,91,159,137,182,bird
./data/images/000000428391.jpg,183,172,211,190,bird
./data/images/000000428391.jpg,537,66,563,85,bird
./data/images/000000428391.jpg,450,67,456,76,bird
./data/images/000000428391.jpg,126,61,129,69,bird
./data/images/000000428391.jpg,198,51,202,59,bird
./data/images/000000428391.jpg,168,68,172,73,bird
./data/images/000000428391.jpg,417,73,423,78,bird
./data/images/000000428391.jpg,473,69,478,76,bird
./data/images/000000428391.jpg,462,66,468,76,bird
./data/images/000000428391.jpg,467,66,473,76,bird
./data/images/000000428585.jpg,281,261,313,320,bird
./data/images/000000428585.jpg,226,323,269,345,bird
./data/images/000000428585.jpg,240,298,270,332,bird
./data/images/000000428585.jpg,102,320,154,353,bird
./data/images/000000428585.jpg,29,311,61,347,bird
./data/images/000000428595.jpg,365,206,399,260,bird
./data/images/000000428595.jpg,90,140,95,147,bird
./data/images/000000428595.jpg,22,133,31,148,bird
./data/images/000000428746.jpg,35,66,46,74,bird
./data/images/000000428761.jpg,241,152,252,172,bird
./data/images/000000428761.jpg,385,231,397,255,bird
./data/images/000000428761.jpg,363,216,380,239,bird
./data/images/000000428761.jpg,416,133,431,156,bird
./data/images/000000428761.jpg,294,183,308,194,bird
./data/images/000000428761.jpg,456,139,471,165,bird
./data/images/000000428761.jpg,45,67,68,85,bird
./data/images/000000428761.jpg,267,114,289,133,bird
./data/images/000000428761.jpg,227,105,241,120,bird
./data/images/000000428761.jpg,171,93,183,107,bird
./data/images/000000428761.jpg,100,79,117,97,bird
./data/images/000000428761.jpg,290,113,308,135,bird
./data/images/000000428761.jpg,331,202,349,217,bird
./data/images/000000428761.jpg,17,59,499,289,bird
./data/images/000000429015.jpg,331,150,339,156,bird
./data/images/000000429260.jpg,92,61,469,423,bird
./data/images/000000429361.jpg,416,343,499,474,bird
./data/images/000000429361.jpg,79,90,169,311,bird
./data/images/000000429361.jpg,334,263,447,389,bird
./data/images/000000429361.jpg,293,261,349,369,bird
./data/images/000000429361.jpg,448,247,567,326,bird
./data/images/000000429361.jpg,593,218,640,302,bird
./data/images/000000429371.jpg,1,197,22,204,bird
./data/images/000000429462.jpg,318,71,590,358,bird
./data/images/000000429490.jpg,342,42,409,148,bird
./data/images/000000429490.jpg,93,16,208,116,bird
./data/images/000000429490.jpg,489,95,630,222,bird
./data/images/000000429490.jpg,188,175,287,316,bird
./data/images/000000429490.jpg,455,199,556,347,bird
./data/images/000000429490.jpg,307,260,405,411,bird
./data/images/000000429490.jpg,109,104,183,242,bird
./data/images/000000429741.jpg,365,290,384,317,bird
./data/images/000000429741.jpg,617,290,628,301,bird
./data/images/000000429741.jpg,467,344,498,368,bird
./data/images/000000429741.jpg,440,287,459,308,bird
./data/images/000000429741.jpg,294,304,309,335,bird
./data/images/000000429741.jpg,428,274,450,286,bird
./data/images/000000429741.jpg,619,259,633,265,bird
./data/images/000000429741.jpg,229,289,251,309,bird
./data/images/000000429741.jpg,416,289,437,303,bird
./data/images/000000429741.jpg,435,304,446,318,bird
./data/images/000000429741.jpg,542,254,552,261,bird
./data/images/000000429741.jpg,431,313,440,329,bird
./data/images/000000429758.jpg,229,104,344,346,bird
./data/images/000000429758.jpg,331,137,496,356,bird
./data/images/000000429819.jpg,241,76,414,386,bird
./data/images/000000429839.jpg,164,195,282,409,bird
./data/images/000000429896.jpg,105,303,168,384,bird
./data/images/000000429896.jpg,268,39,323,108,bird
./data/images/000000429896.jpg,89,324,141,403,bird
./data/images/000000429898.jpg,33,48,418,618,bird
./data/images/000000429974.jpg,22,352,49,392,bird
./data/images/000000430079.jpg,215,44,346,170,bird
./data/images/000000430238.jpg,3,134,241,266,bird
./data/images/000000430532.jpg,65,82,72,87,bird
./data/images/000000430532.jpg,88,79,96,89,bird
./data/images/000000430537.jpg,190,0,640,421,bird
./data/images/000000430684.jpg,385,220,393,229,bird
./data/images/000000430684.jpg,491,195,504,206,bird
./data/images/000000430684.jpg,133,206,145,215,bird
./data/images/000000430684.jpg,514,221,523,229,bird
./data/images/000000430684.jpg,328,69,336,78,bird
./data/images/000000430684.jpg,380,241,387,250,bird
./data/images/000000430684.jpg,518,239,527,246,bird
./data/images/000000430684.jpg,543,211,552,220,bird
./data/images/000000430684.jpg,502,110,513,118,bird
./data/images/000000430684.jpg,347,209,354,219,bird
./data/images/000000430684.jpg,583,225,592,232,bird
./data/images/000000430684.jpg,423,228,433,233,bird
./data/images/000000430684.jpg,119,158,619,340,bird
./data/images/000000431410.jpg,221,94,631,376,bird
./data/images/000000431598.jpg,181,25,448,409,bird
./data/images/000000431816.jpg,228,28,349,271,bird
./data/images/000000431890.jpg,398,76,414,82,bird
./data/images/000000431890.jpg,423,65,440,74,bird
./data/images/000000431890.jpg,462,68,481,81,bird
./data/images/000000431901.jpg,565,159,624,206,bird
./data/images/000000431901.jpg,259,176,272,188,bird
./data/images/000000431901.jpg,37,124,89,211,bird
./data/images/000000431931.jpg,274,129,518,331,bird
./data/images/000000432055.jpg,286,59,423,411,bird
./data/images/000000432288.jpg,562,84,571,98,bird
./data/images/000000432330.jpg,274,260,297,279,bird
./data/images/000000432330.jpg,401,188,422,210,bird
./data/images/000000432330.jpg,233,253,246,272,bird
./data/images/000000432330.jpg,346,171,369,190,bird
./data/images/000000432330.jpg,354,170,385,231,bird
./data/images/000000432330.jpg,386,173,400,208,bird
./data/images/000000432330.jpg,421,193,441,213,bird
./data/images/000000432330.jpg,368,253,402,275,bird
./data/images/000000432330.jpg,102,104,111,110,bird
./data/images/000000432330.jpg,263,261,281,281,bird
./data/images/000000432330.jpg,71,97,80,107,bird
./data/images/000000432330.jpg,118,103,130,111,bird
./data/images/000000432330.jpg,163,118,171,122,bird
./data/images/000000432330.jpg,59,145,499,245,bird
./data/images/000000432763.jpg,294,82,318,106,bird
./data/images/000000432763.jpg,226,130,249,149,bird
./data/images/000000432763.jpg,169,105,227,128,bird
./data/images/000000432763.jpg,98,86,139,110,bird
./data/images/000000432763.jpg,423,331,457,353,bird
./data/images/000000432763.jpg,179,306,210,329,bird
./data/images/000000432763.jpg,405,241,471,296,bird
./data/images/000000432763.jpg,481,202,508,236,bird
./data/images/000000432763.jpg,172,211,224,246,bird
./data/images/000000432763.jpg,558,184,607,230,bird
./data/images/000000432763.jpg,231,203,262,228,bird
./data/images/000000432763.jpg,298,174,334,210,bird
./data/images/000000432763.jpg,372,169,403,194,bird
./data/images/000000432763.jpg,0,57,639,418,bird
./data/images/000000432796.jpg,11,191,74,311,bird
./data/images/000000432796.jpg,0,240,81,391,bird
./data/images/000000432796.jpg,349,226,367,244,bird
./data/images/000000432796.jpg,218,217,231,234,bird
./data/images/000000432796.jpg,179,191,203,204,bird
./data/images/000000432796.jpg,265,202,284,217,bird
./data/images/000000432796.jpg,449,233,473,251,bird
./data/images/000000432796.jpg,258,207,284,229,bird
./data/images/000000432796.jpg,213,204,223,216,bird
./data/images/000000432796.jpg,248,205,262,217,bird
./data/images/000000432796.jpg,102,182,123,202,bird
./data/images/000000432796.jpg,62,166,86,184,bird
./data/images/000000432796.jpg,372,182,385,200,bird
./data/images/000000432805.jpg,161,96,338,359,bird
./data/images/000000432994.jpg,116,40,516,446,bird
./data/images/000000433116.jpg,60,5,349,232,bird
./data/images/000000433373.jpg,304,273,412,307,bird
./data/images/000000433373.jpg,259,304,301,340,bird
./data/images/000000433373.jpg,225,274,279,308,bird
./data/images/000000433373.jpg,566,270,589,299,bird
./data/images/000000433373.jpg,163,294,197,313,bird
./data/images/000000433373.jpg,341,155,350,172,bird
./data/images/000000433373.jpg,173,154,192,176,bird
./data/images/000000433373.jpg,500,149,521,165,bird
./data/images/000000433480.jpg,302,254,373,332,bird
./data/images/000000433547.jpg,175,169,192,179,bird
./data/images/000000433547.jpg,578,161,592,171,bird
./data/images/000000433547.jpg,425,165,443,176,bird
./data/images/000000433547.jpg,441,163,451,170,bird
./data/images/000000433547.jpg,225,163,242,177,bird
./data/images/000000433547.jpg,475,160,482,170,bird
./data/images/000000433547.jpg,411,163,426,173,bird
./data/images/000000433547.jpg,392,166,405,174,bird
./data/images/000000433547.jpg,168,166,177,176,bird
./data/images/000000433547.jpg,52,176,63,181,bird
./data/images/000000433547.jpg,24,165,41,180,bird
./data/images/000000433547.jpg,22,175,33,182,bird
./data/images/000000433547.jpg,627,157,634,169,bird
./data/images/000000433547.jpg,196,159,579,179,bird
./data/images/000000433568.jpg,342,257,496,421,bird
./data/images/000000433631.jpg,311,199,365,340,bird
./data/images/000000433786.jpg,12,63,61,135,bird
./data/images/000000433787.jpg,474,56,484,63,bird
./data/images/000000433938.jpg,294,235,334,246,bird
./data/images/000000433938.jpg,208,250,223,255,bird
./data/images/000000434028.jpg,333,310,363,368,bird
./data/images/000000434028.jpg,250,285,286,332,bird
./data/images/000000434028.jpg,185,285,214,314,bird
./data/images/000000434028.jpg,130,287,168,332,bird
./data/images/000000434028.jpg,155,332,218,363,bird
./data/images/000000434028.jpg,414,189,424,203,bird
./data/images/000000434028.jpg,256,139,304,170,bird
./data/images/000000434028.jpg,210,198,222,219,bird
./data/images/000000434028.jpg,448,300,497,342,bird
./data/images/000000434028.jpg,279,299,325,345,bird
./data/images/000000434028.jpg,403,281,449,316,bird
./data/images/000000434028.jpg,0,290,18,311,bird
./data/images/000000434028.jpg,351,275,397,308,bird
./data/images/000000434028.jpg,68,0,499,374,bird
./data/images/000000434035.jpg,241,41,257,72,bird
./data/images/000000434190.jpg,223,64,433,195,bird
./data/images/000000434190.jpg,159,152,291,390,bird
./data/images/000000434379.jpg,272,114,552,250,bird
./data/images/000000434379.jpg,1,28,288,171,bird
./data/images/000000435010.jpg,236,43,243,48,bird
./data/images/000000435010.jpg,224,41,231,47,bird
./data/images/000000435010.jpg,79,37,83,45,bird
./data/images/000000435010.jpg,9,45,19,51,bird
./data/images/000000435010.jpg,243,40,251,47,bird
./data/images/000000435010.jpg,126,40,135,46,bird
./data/images/000000435010.jpg,204,44,209,49,bird
./data/images/000000435010.jpg,152,43,158,47,bird
./data/images/000000435010.jpg,160,42,165,47,bird
./data/images/000000435010.jpg,187,42,200,48,bird
./data/images/000000435010.jpg,208,41,213,48,bird
./data/images/000000435010.jpg,213,39,220,47,bird
./data/images/000000435010.jpg,388,39,398,48,bird
./data/images/000000435010.jpg,250,41,257,48,bird
./data/images/000000435010.jpg,371,39,379,48,bird
./data/images/000000435010.jpg,110,37,116,45,bird
./data/images/000000435010.jpg,270,42,278,50,bird
./data/images/000000435010.jpg,120,41,127,45,bird
./data/images/000000435010.jpg,57,37,64,45,bird
./data/images/000000435010.jpg,72,38,80,43,bird
./data/images/000000435010.jpg,95,41,98,46,bird
./data/images/000000435010.jpg,121,48,128,52,bird
./data/images/000000435010.jpg,23,38,388,54,bird
./data/images/000000435045.jpg,199,223,342,354,bird
./data/images/000000435139.jpg,189,205,280,251,bird
./data/images/000000435139.jpg,432,204,510,253,bird
./data/images/000000435242.jpg,197,180,250,250,bird
./data/images/000000435387.jpg,297,92,307,104,bird
./data/images/000000435569.jpg,285,155,315,217,bird
./data/images/000000435569.jpg,311,168,368,214,bird
./data/images/000000435569.jpg,93,379,105,398,bird
./data/images/000000435569.jpg,20,380,34,408,bird
./data/images/000000435569.jpg,205,197,283,234,bird
./data/images/000000435569.jpg,632,43,640,54,bird
./data/images/000000435671.jpg,222,138,364,317,bird
./data/images/000000436044.jpg,230,146,380,329,bird
./data/images/000000436303.jpg,196,175,367,467,bird
./data/images/000000436695.jpg,276,95,382,339,bird
./data/images/000000436843.jpg,289,338,299,345,bird
./data/images/000000436843.jpg,256,343,269,346,bird
./data/images/000000436843.jpg,249,317,254,318,bird
./data/images/000000436929.jpg,369,74,401,115,bird
./data/images/000000436929.jpg,206,259,236,289,bird
./data/images/000000436929.jpg,179,249,218,277,bird
./data/images/000000437034.jpg,399,269,457,361,bird
./data/images/000000437100.jpg,55,76,503,316,bird
./data/images/000000437100.jpg,362,24,623,308,bird
./data/images/000000437206.jpg,117,116,406,381,bird
./data/images/000000437240.jpg,249,93,640,467,bird
./data/images/000000437506.jpg,180,64,189,75,bird
./data/images/000000437506.jpg,280,55,289,64,bird
./data/images/000000437506.jpg,298,53,306,64,bird
./data/images/000000437506.jpg,127,27,135,44,bird
./data/images/000000437506.jpg,219,55,233,70,bird
./data/images/000000437506.jpg,188,62,194,72,bird
./data/images/000000437506.jpg,215,68,226,77,bird
./data/images/000000437506.jpg,148,51,156,66,bird
./data/images/000000437506.jpg,307,49,315,61,bird
./data/images/000000437506.jpg,560,39,579,49,bird
./data/images/000000437506.jpg,533,39,546,47,bird
./data/images/000000437506.jpg,88,41,96,50,bird
./data/images/000000437506.jpg,163,50,169,61,bird
./data/images/000000437506.jpg,52,34,626,66,bird
./data/images/000000437597.jpg,115,131,118,137,bird
./data/images/000000437632.jpg,145,7,185,58,bird
./data/images/000000437632.jpg,96,96,107,108,bird
./data/images/000000437660.jpg,267,294,273,304,bird
./data/images/000000437660.jpg,280,292,286,306,bird
./data/images/000000437660.jpg,295,290,301,301,bird
./data/images/000000437660.jpg,311,290,318,303,bird
./data/images/000000437660.jpg,275,289,281,299,bird
./data/images/000000437660.jpg,516,88,523,93,bird
./data/images/000000437852.jpg,221,307,227,313,bird
./data/images/000000437852.jpg,194,308,202,315,bird
./data/images/000000437931.jpg,440,304,476,327,bird
./data/images/000000437947.jpg,236,124,256,148,bird
./data/images/000000437994.jpg,257,209,274,231,bird
./data/images/000000437994.jpg,285,203,295,215,bird
./data/images/000000437994.jpg,217,197,226,209,bird
./data/images/000000437994.jpg,317,189,331,196,bird
./data/images/000000438038.jpg,334,135,545,287,bird
./data/images/000000438038.jpg,436,408,638,477,bird
./data/images/000000438075.jpg,2,79,399,477,bird
./data/images/000000438091.jpg,400,133,457,164,bird
./data/images/000000438091.jpg,308,312,361,341,bird
./data/images/000000438091.jpg,348,231,427,259,bird
./data/images/000000438107.jpg,58,110,412,640,bird
./data/images/000000438107.jpg,276,283,501,579,bird
./data/images/000000438107.jpg,378,129,429,250,bird
./data/images/000000438107.jpg,442,174,500,208,bird
./data/images/000000438107.jpg,11,256,75,439,bird
./data/images/000000438107.jpg,38,165,63,190,bird
./data/images/000000438107.jpg,354,189,367,200,bird
./data/images/000000438107.jpg,330,189,344,202,bird
./data/images/000000438107.jpg,422,188,448,210,bird
./data/images/000000438107.jpg,387,172,405,191,bird
./data/images/000000438221.jpg,4,283,374,539,bird
./data/images/000000438221.jpg,264,169,385,287,bird
./data/images/000000438707.jpg,209,223,559,432,bird
./data/images/000000439089.jpg,139,318,215,399,bird
./data/images/000000439089.jpg,73,299,123,392,bird
./data/images/000000439089.jpg,50,339,116,415,bird
./data/images/000000439274.jpg,338,238,391,286,bird
./data/images/000000439274.jpg,161,251,218,302,bird
./data/images/000000439613.jpg,269,275,277,282,bird
./data/images/000000439613.jpg,149,595,157,604,bird
./data/images/000000439628.jpg,227,91,537,427,bird
./data/images/000000439709.jpg,399,163,462,301,bird
./data/images/000000439709.jpg,209,175,281,315,bird
./data/images/000000439988.jpg,258,108,282,120,bird
./data/images/000000440036.jpg,260,144,289,162,bird
./data/images/000000440036.jpg,278,129,315,136,bird
./data/images/000000440036.jpg,181,169,211,191,bird
./data/images/000000440036.jpg,316,140,341,147,bird
./data/images/000000440036.jpg,209,189,229,208,bird
./data/images/000000440036.jpg,330,172,356,180,bird
./data/images/000000440036.jpg,358,180,384,187,bird
./data/images/000000440036.jpg,361,165,407,176,bird
./data/images/000000440036.jpg,336,15,380,26,bird
./data/images/000000440036.jpg,284,134,413,150,bird
./data/images/000000440036.jpg,142,81,157,86,bird
./data/images/000000440036.jpg,69,124,82,138,bird
./data/images/000000440036.jpg,95,142,111,150,bird
./data/images/000000440036.jpg,186,152,201,162,bird
./data/images/000000440036.jpg,147,115,189,132,bird
./data/images/000000440036.jpg,74,80,89,92,bird
./data/images/000000440036.jpg,1,0,450,223,bird
./data/images/000000440177.jpg,297,56,301,62,bird
./data/images/000000440500.jpg,179,224,255,300,bird
./data/images/000000440529.jpg,187,77,314,223,bird
./data/images/000000440706.jpg,205,136,305,293,bird
./data/images/000000440894.jpg,601,101,608,108,bird
./data/images/000000440894.jpg,550,94,554,100,bird
./data/images/000000440894.jpg,585,101,589,107,bird
./data/images/000000440894.jpg,558,101,565,107,bird
./data/images/000000440894.jpg,574,94,579,98,bird
./data/images/000000440894.jpg,513,93,518,98,bird
./data/images/000000440894.jpg,467,94,471,101,bird
./data/images/000000440894.jpg,336,98,338,100,bird
./data/images/000000441535.jpg,591,225,627,252,bird
./data/images/000000441535.jpg,535,34,564,66,bird
./data/images/000000441535.jpg,444,43,465,74,bird
./data/images/000000441535.jpg,404,45,425,72,bird
./data/images/000000441535.jpg,378,70,395,93,bird
./data/images/000000441535.jpg,318,107,331,130,bird
./data/images/000000441535.jpg,286,118,301,141,bird
./data/images/000000441659.jpg,266,210,480,315,bird
./data/images/000000441659.jpg,349,165,549,246,bird
./data/images/000000441659.jpg,555,153,640,225,bird
./data/images/000000441659.jpg,191,115,305,198,bird
./data/images/000000441659.jpg,275,113,380,197,bird
./data/images/000000441798.jpg,192,66,268,197,bird
./data/images/000000442069.jpg,107,15,359,149,bird
./data/images/000000442069.jpg,81,226,561,427,bird
./data/images/000000442146.jpg,92,148,547,510,bird
./data/images/000000442197.jpg,44,13,66,47,bird
./data/images/000000442307.jpg,360,48,422,56,bird
./data/images/000000442307.jpg,336,38,397,48,bird
./data/images/000000442431.jpg,7,48,73,94,bird
./data/images/000000442431.jpg,257,0,361,80,bird
./data/images/000000442431.jpg,448,377,466,388,bird
./data/images/000000442732.jpg,198,371,206,383,bird
./data/images/000000442732.jpg,214,361,225,373,bird
./data/images/000000442732.jpg,63,355,69,363,bird
./data/images/000000442732.jpg,403,363,410,374,bird
./data/images/000000442732.jpg,496,349,505,355,bird
./data/images/000000442732.jpg,528,350,535,358,bird
./data/images/000000442732.jpg,630,345,639,349,bird
./data/images/000000442901.jpg,141,113,457,375,bird
./data/images/000000442968.jpg,297,164,366,256,bird
./data/images/000000443316.jpg,8,245,67,357,bird
./data/images/000000443360.jpg,194,350,216,397,bird
./data/images/000000443360.jpg,254,218,313,260,bird
./data/images/000000443360.jpg,410,204,471,260,bird
./data/images/000000443360.jpg,416,308,479,370,bird
./data/images/000000443360.jpg,476,71,552,110,bird
./data/images/000000443360.jpg,331,446,356,468,bird
./data/images/000000443360.jpg,81,266,111,320,bird
./data/images/000000443360.jpg,112,321,129,339,bird
./data/images/000000443360.jpg,129,317,147,354,bird
./data/images/000000443400.jpg,421,120,433,130,bird
./data/images/000000443400.jpg,156,175,160,179,bird
./data/images/000000443599.jpg,481,306,489,319,bird
./data/images/000000443749.jpg,202,13,208,18,bird
./data/images/000000443857.jpg,340,137,372,175,bird
./data/images/000000443940.jpg,140,53,589,341,bird
./data/images/000000444080.jpg,62,52,331,428,bird
./data/images/000000444257.jpg,282,123,413,302,bird
./data/images/000000444272.jpg,538,248,578,293,bird
./data/images/000000444467.jpg,380,64,421,158,bird
